country,year,v2x_regime,v2x_polyarchy,v2x_freexp_altinf,v2x_frassoc_thick,v2xcl_dmove,v2xcs_ccsi,v2x_corr,v2x_clphy,e_peaveduc,e_migdppc,e_wri_pa,confl
MUS,1966,0,0.362,0.847,0.839,0.53,0.755,0.387,0.764,3.656,4369,NA,NA
MUS,1967,0,0.367,0.847,0.838,0.563,0.755,0.387,0.764,3.77,4528,NA,NA
MUS,1968,2,0.715,0.839,0.852,0.748,0.745,0.569,0.801,3.883,3897,NA,0
MUS,1969,2,0.738,0.859,0.83,0.748,0.669,0.576,0.869,3.996,3869,NA,0
MUS,1970,2,0.75,0.842,0.857,0.748,0.694,0.64,0.879,4.109,4579,NA,0
MUS,1971,2,0.737,0.826,0.857,0.748,0.694,0.64,0.811,4.244,4786,NA,0
MUS,1972,2,0.733,0.826,0.852,0.748,0.677,0.64,0.874,4.379,4919,NA,0
MUS,1973,2,0.733,0.815,0.852,0.748,0.677,0.64,0.874,4.514,5056,NA,0
MUS,1974,2,0.733,0.815,0.852,0.748,0.677,0.638,0.874,4.649,4819,NA,0
MUS,1975,2,0.733,0.815,0.852,0.748,0.677,0.638,0.874,4.784,4749,NA,0
MUS,1976,2,0.749,0.85,0.852,0.812,0.677,0.638,0.874,4.919,6225,NA,0
MUS,1977,2,0.768,0.851,0.874,0.812,0.803,0.638,0.874,5.054,6394,NA,0
MUS,1978,2,0.768,0.851,0.874,0.812,0.803,0.638,0.874,5.189,6402,NA,0
MUS,1979,2,0.764,0.851,0.88,0.812,0.799,0.638,0.874,5.324,5885,NA,0
MUS,1980,2,0.783,0.868,0.896,0.822,0.866,0.638,0.874,5.459,5796,NA,0
MUS,1981,2,0.783,0.868,0.896,0.822,0.866,0.638,0.874,5.569,5893,NA,0
MUS,1982,2,0.795,0.873,0.899,0.822,0.866,0.638,0.874,5.679,6011,NA,0
MUS,1983,2,0.794,0.86,0.902,0.822,0.873,0.638,0.874,5.789,6058,NA,0
MUS,1984,2,0.813,0.866,0.907,0.822,0.873,0.638,0.874,5.898,6930,NA,0
MUS,1985,3,0.813,0.866,0.907,0.822,0.873,0.638,0.874,6.008,6728,NA,0
MUS,1986,3,0.822,0.885,0.907,0.822,0.873,0.638,0.874,6.118,7344,NA,0
MUS,1987,3,0.823,0.885,0.908,0.822,0.873,0.638,0.874,6.227,9047,NA,0
MUS,1988,3,0.826,0.885,0.91,0.822,0.873,0.638,0.874,6.337,9127,NA,0
MUS,1989,3,0.826,0.885,0.91,0.822,0.873,0.638,0.874,6.447,9523,NA,0
MUS,1990,3,0.818,0.876,0.904,0.822,0.874,0.66,0.874,6.556,10340,1.658,0
MUS,1991,3,0.819,0.881,0.904,0.822,0.873,0.66,0.874,6.624,11178,1.658,0
MUS,1992,3,0.815,0.879,0.906,0.822,0.869,0.66,0.874,6.692,11138,1.658,0
MUS,1993,3,0.822,0.896,0.911,0.822,0.909,0.622,0.929,6.759,11871,1.658,0
MUS,1994,3,0.822,0.896,0.911,0.822,0.909,0.622,0.929,6.827,12666,4.427,0
MUS,1995,3,0.822,0.896,0.911,0.822,0.909,0.622,0.929,6.894,13362,4.427,0
MUS,1996,3,0.806,0.896,0.906,0.822,0.909,0.622,0.936,6.962,14915,4.427,0
MUS,1997,3,0.806,0.896,0.906,0.822,0.909,0.604,0.936,7.03,14737,4.427,0
MUS,1998,3,0.806,0.896,0.906,0.822,0.909,0.604,0.936,7.097,14977,4.427,0
MUS,1999,3,0.806,0.896,0.906,0.822,0.909,0.604,0.936,7.165,14764,4.427,0
MUS,2000,3,0.815,0.901,0.909,0.822,0.897,0.604,0.936,7.232,14700,4.482,0
MUS,2001,3,0.819,0.901,0.917,0.822,0.897,0.604,0.936,7.292,14208,4.482,NA
MUS,2002,3,0.82,0.901,0.917,0.822,0.897,0.604,0.936,7.352,14128,4.482,NA
MUS,2003,3,0.82,0.901,0.917,0.822,0.897,0.604,0.936,7.411,13834,4.482,NA
MUS,2004,3,0.812,0.89,0.917,0.822,0.897,0.604,0.936,7.471,13680,4.482,NA
MUS,2005,3,0.819,0.89,0.916,0.822,0.906,0.604,0.919,7.53,13042,4.482,NA
MUS,2006,3,0.813,0.894,0.912,0.822,0.906,0.604,0.919,7.59,13815,4.482,NA
MUS,2007,3,0.813,0.894,0.912,0.822,0.906,0.604,0.919,7.65,15139,4.482,NA
MUS,2008,3,0.813,0.894,0.912,0.822,0.906,0.604,0.919,7.709,15152,4.482,NA
MUS,2009,3,0.813,0.894,0.912,0.822,0.906,0.604,0.919,7.769,15485,4.482,NA
MUS,2010,3,0.826,0.896,0.909,0.796,0.887,0.592,0.92,7.828,15857,4.482,NA
MUS,2011,3,0.838,0.891,0.916,0.796,0.887,0.592,0.935,NA,16483,NA,NA
MUS,2012,3,0.838,0.891,0.916,0.796,0.887,0.592,0.941,NA,16810,NA,NA
MUS,2013,3,0.792,0.889,0.884,0.738,0.866,0.586,0.908,NA,16984,NA,NA
MUS,2014,3,0.79,0.877,0.884,0.745,0.866,0.587,0.908,NA,17756,NA,NA
MUS,2015,3,0.812,0.894,0.884,0.872,0.869,0.621,0.916,NA,18259,NA,NA
MUS,2016,3,0.812,0.894,0.884,0.872,0.869,0.621,0.916,NA,18852,NA,NA
MUS,2017,2,0.827,0.895,0.893,0.806,0.866,0.579,0.832,NA,NA,NA,NA
MWI,1960,0,0.045,0.081,0.283,0.164,0.223,0.154,0.115,0.89,1092,NA,NA
MWI,1961,0,0.089,0.092,0.325,0.164,0.218,0.142,0.135,0.915,1006,NA,NA
MWI,1962,0,0.188,0.083,0.649,0.164,0.167,0.143,0.135,0.94,1093,NA,NA
MWI,1963,1,0.19,0.075,0.652,0.164,0.232,0.141,0.135,0.965,1039,NA,NA
MWI,1964,1,0.28,0.044,0.462,0.235,0.233,0.157,0.062,0.99,973,NA,0
MWI,1965,1,0.247,0.041,0.21,0.37,0.071,0.123,0.063,1.015,979,NA,0
MWI,1966,1,0.215,0.025,0.044,0.37,0.021,0.124,0.03,1.04,1032,NA,0
MWI,1967,1,0.215,0.02,0.044,0.37,0.021,0.141,0.03,1.065,1156,NA,0
MWI,1968,1,0.215,0.02,0.044,0.37,0.021,0.141,0.03,1.09,1090,NA,0
MWI,1969,1,0.215,0.02,0.044,0.37,0.021,0.141,0.03,1.115,1081,NA,0
MWI,1970,1,0.215,0.02,0.044,0.37,0.021,0.142,0.03,1.14,938,NA,0
MWI,1971,0,0.101,0.02,0.044,0.37,0.021,0.151,0.03,1.239,1036,NA,0
MWI,1972,0,0.072,0.02,0.044,0.37,0.021,0.151,0.03,1.338,1107,NA,0
MWI,1973,0,0.072,0.02,0.044,0.37,0.021,0.151,0.03,1.437,1101,NA,0
MWI,1974,0,0.072,0.023,0.044,0.37,0.021,0.151,0.03,1.536,1127,NA,0
MWI,1975,0,0.072,0.023,0.044,0.37,0.021,0.151,0.03,1.635,1135,NA,0
MWI,1976,0,0.12,0.023,0.044,0.37,0.021,0.151,0.03,1.733,1078,NA,0
MWI,1977,0,0.152,0.023,0.044,0.37,0.021,0.151,0.03,1.832,1060,NA,0
MWI,1978,1,0.135,0.023,0.034,0.37,0.021,0.151,0.03,1.931,1076,NA,0
MWI,1979,1,0.181,0.023,0.023,0.37,0.021,0.151,0.03,2.03,1031,NA,0
MWI,1980,1,0.181,0.023,0.023,0.37,0.021,0.151,0.03,2.129,945,NA,0
MWI,1981,1,0.181,0.023,0.023,0.37,0.021,0.151,0.03,2.223,1012,NA,0
MWI,1982,1,0.181,0.023,0.023,0.37,0.021,0.151,0.03,2.317,1032,NA,0
MWI,1983,1,0.179,0.023,0.024,0.37,0.021,0.151,0.028,2.411,1083,NA,0
MWI,1984,1,0.178,0.023,0.025,0.37,0.021,0.151,0.03,2.505,1131,NA,0
MWI,1985,1,0.178,0.023,0.025,0.37,0.021,0.151,0.03,2.599,1274,NA,0
MWI,1986,1,0.178,0.023,0.025,0.37,0.021,0.151,0.03,2.694,1133,NA,0
MWI,1987,1,0.172,0.023,0.024,0.37,0.021,0.151,0.03,2.788,1054,NA,0
MWI,1988,1,0.168,0.023,0.023,0.37,0.021,0.151,0.03,2.882,942,NA,0
MWI,1989,1,0.168,0.023,0.023,0.37,0.021,0.151,0.03,2.976,971,NA,0
MWI,1990,1,0.168,0.023,0.023,0.37,0.021,0.151,0.03,3.07,897,15.018,0
MWI,1991,1,0.168,0.023,0.023,0.37,0.021,0.155,0.03,3.164,933,15.018,0
MWI,1992,1,0.19,0.037,0.03,0.37,0.021,0.155,0.038,3.259,810,15.018,0
MWI,1993,1,0.238,0.136,0.125,0.414,0.021,0.158,0.073,3.353,846,15.018,0
MWI,1994,1,0.285,0.152,0.259,0.43,0.326,0.289,0.086,3.448,1017,15.018,0
MWI,1995,2,0.601,0.694,0.813,0.521,0.713,0.652,0.507,3.542,1034,15.018,0
MWI,1996,2,0.607,0.707,0.813,0.521,0.713,0.652,0.507,3.636,980,15.018,0
MWI,1997,2,0.607,0.707,0.813,0.521,0.713,0.652,0.507,3.731,1078,15.018,0
MWI,1998,2,0.607,0.707,0.813,0.521,0.713,0.652,0.507,3.825,885,15.018,0
MWI,1999,2,0.555,0.707,0.815,0.521,0.713,0.652,0.507,3.92,917,15.018,0
MWI,2000,2,0.511,0.72,0.817,0.521,0.697,0.652,0.507,4.014,873,15.018,0
MWI,2001,2,0.511,0.72,0.817,0.86,0.697,0.652,0.537,4.09,792,15.018,NA
MWI,2002,2,0.511,0.72,0.817,0.86,0.697,0.652,0.485,4.165,888,15.018,NA
MWI,2003,2,0.511,0.72,0.817,0.86,0.697,0.652,0.485,4.241,893,15.018,NA
MWI,2004,1,0.482,0.74,0.808,0.86,0.737,0.652,0.545,4.316,1022,15.018,NA
MWI,2005,1,0.471,0.764,0.839,0.82,0.785,0.65,0.667,4.392,1057,15.018,NA
MWI,2006,1,0.478,0.765,0.839,0.82,0.787,0.646,0.68,4.468,996,15.018,NA
MWI,2007,1,0.48,0.766,0.839,0.82,0.787,0.646,0.675,4.543,1164,15.018,NA
MWI,2008,1,0.484,0.766,0.839,0.82,0.787,0.649,0.655,4.619,1262,15.018,NA
MWI,2009,2,0.527,0.767,0.84,0.82,0.787,0.665,0.655,4.694,997,15.018,NA
MWI,2010,2,0.567,0.755,0.818,0.82,0.744,0.704,0.68,4.77,994,15.018,NA
MWI,2011,2,0.563,0.742,0.826,0.82,0.753,0.704,0.662,NA,1102,NA,NA
MWI,2012,2,0.542,0.754,0.826,0.82,0.772,0.704,0.679,NA,1005,NA,NA
MWI,2013,2,0.571,0.849,0.871,0.841,0.874,0.658,0.699,NA,1031,NA,NA
MWI,2014,2,0.566,0.851,0.875,0.841,0.862,0.653,0.699,NA,964,NA,NA
MWI,2015,2,0.552,0.848,0.866,0.841,0.857,0.66,0.782,NA,960,NA,NA
MWI,2016,2,0.544,0.857,0.855,0.69,0.867,0.679,0.724,NA,950,NA,NA
MWI,2017,2,0.598,0.85,0.853,0.751,0.847,0.673,0.696,NA,NA,NA,NA
MYS,1960,1,0.319,0.281,0.55,0.849,0.258,0.206,0.621,2.34,2480,NA,1
MYS,1961,1,0.319,0.281,0.55,0.849,0.258,0.206,0.677,2.483,2632,NA,0
MYS,1962,1,0.331,0.281,0.55,0.849,0.258,0.206,0.677,2.626,2741,NA,0
MYS,1963,1,0.326,0.291,0.55,0.849,0.258,0.206,0.677,2.769,2857,NA,0
MYS,1964,1,0.289,0.291,0.565,0.73,0.258,0.206,0.677,2.912,3017,NA,0
MYS,1965,1,0.304,0.291,0.571,0.73,0.258,0.206,0.677,3.055,3114,NA,0
MYS,1966,1,0.271,0.291,0.553,0.73,0.237,0.206,0.677,3.198,3212,NA,0
MYS,1967,1,0.281,0.3,0.553,0.73,0.237,0.206,0.677,3.341,3191,NA,0
MYS,1968,1,0.283,0.3,0.553,0.73,0.237,0.206,0.664,3.484,3348,NA,0
MYS,1969,1,0.21,0.295,0.551,0.73,0.237,0.195,0.664,3.627,3397,NA,0
MYS,1970,0,0.15,0.287,0.428,0.73,0.275,0.307,0.664,3.77,3636,NA,0
MYS,1971,0,0.15,0.287,0.428,0.73,0.275,0.307,0.664,3.959,3826,NA,0
MYS,1972,0,0.15,0.287,0.428,0.73,0.275,0.314,0.664,4.148,4032,NA,0
MYS,1973,0,0.212,0.287,0.428,0.73,0.275,0.314,0.664,4.337,4689,NA,0
MYS,1974,1,0.238,0.285,0.474,0.73,0.275,0.314,0.664,4.526,5224,NA,0
MYS,1975,1,0.277,0.261,0.557,0.73,0.275,0.314,0.664,4.715,5014,NA,0
MYS,1976,1,0.277,0.261,0.557,0.73,0.275,0.314,0.665,4.904,5488,NA,0
MYS,1977,1,0.277,0.261,0.557,0.73,0.275,0.314,0.672,5.093,5809,NA,0
MYS,1978,1,0.283,0.259,0.563,0.73,0.275,0.314,0.681,5.282,6074,NA,0
MYS,1979,1,0.284,0.259,0.569,0.73,0.275,0.314,0.681,5.471,6462,NA,0
MYS,1980,1,0.288,0.259,0.588,0.73,0.405,0.333,0.681,5.66,7011,NA,0
MYS,1981,1,0.283,0.256,0.572,0.73,0.384,0.386,0.692,5.817,7175,NA,0
MYS,1982,1,0.283,0.247,0.569,0.73,0.384,0.465,0.702,5.974,7360,NA,0
MYS,1983,1,0.281,0.247,0.568,0.73,0.384,0.469,0.702,6.131,7528,NA,0
MYS,1984,1,0.281,0.247,0.568,0.73,0.384,0.469,0.702,6.288,7910,NA,0
MYS,1985,1,0.281,0.247,0.568,0.73,0.384,0.469,0.698,6.445,7273,NA,0
MYS,1986,1,0.277,0.247,0.574,0.73,0.384,0.469,0.706,6.602,6446,NA,0
MYS,1987,1,0.272,0.207,0.583,0.73,0.384,0.469,0.706,6.759,6730,NA,0
MYS,1988,1,0.266,0.207,0.583,0.73,0.384,0.535,0.706,6.916,7175,NA,0
MYS,1989,1,0.266,0.207,0.583,0.73,0.384,0.535,0.706,7.073,7773,NA,0
MYS,1990,1,0.266,0.207,0.58,0.73,0.384,0.535,0.748,7.23,8477,17.09,0
MYS,1991,1,0.275,0.207,0.61,0.73,0.384,0.553,0.748,7.402,9017,17.205,0
MYS,1992,1,0.275,0.207,0.61,0.73,0.384,0.553,0.748,7.574,9572,17.68,0
MYS,1993,1,0.275,0.207,0.61,0.73,0.384,0.553,0.748,7.746,9996,17.975,0
MYS,1994,1,0.275,0.207,0.61,0.73,0.384,0.553,0.748,7.918,10569,17.989,0
MYS,1995,1,0.274,0.207,0.604,0.73,0.384,0.561,0.748,8.09,11374,17.989,0
MYS,1996,1,0.273,0.207,0.601,0.73,0.384,0.561,0.748,8.262,11901,17.99,0
MYS,1997,1,0.273,0.207,0.601,0.73,0.384,0.561,0.748,8.434,12350,17.99,0
MYS,1998,1,0.271,0.208,0.601,0.73,0.384,0.561,0.716,8.606,10711,17.99,0
MYS,1999,1,0.281,0.248,0.601,0.73,0.481,0.561,0.716,8.778,10962,17.999,0
MYS,2000,1,0.285,0.263,0.654,0.73,0.59,0.582,0.716,8.95,12269,18.082,0
MYS,2001,1,0.296,0.291,0.654,0.73,0.59,0.582,0.716,9.018,11799,18.102,NA
MYS,2002,1,0.296,0.291,0.654,0.73,0.59,0.612,0.716,9.086,12341,18.102,NA
MYS,2003,1,0.3,0.317,0.647,0.73,0.607,0.616,0.716,9.154,12765,18.102,NA
MYS,2004,1,0.321,0.405,0.648,0.73,0.607,0.616,0.715,9.222,13695,18.102,NA
MYS,2005,1,0.321,0.417,0.649,0.73,0.607,0.602,0.715,9.29,14931,18.102,NA
MYS,2006,1,0.332,0.423,0.643,0.73,0.598,0.602,0.713,9.358,15295,18.102,NA
MYS,2007,1,0.331,0.421,0.643,0.73,0.598,0.602,0.737,9.426,16511,18.102,NA
MYS,2008,1,0.331,0.396,0.615,0.73,0.595,0.602,0.737,9.494,17770,18.102,NA
MYS,2009,1,0.349,0.417,0.624,0.73,0.578,0.604,0.725,9.562,16645,18.102,NA
MYS,2010,1,0.345,0.414,0.623,0.73,0.593,0.604,0.716,9.63,17653,18.102,NA
MYS,2011,1,0.344,0.401,0.63,0.73,0.549,0.598,0.716,NA,19390,NA,NA
MYS,2012,1,0.344,0.401,0.63,0.771,0.549,0.595,0.716,NA,20203,NA,NA
MYS,2013,1,0.334,0.396,0.622,0.786,0.533,0.519,0.707,NA,21152,NA,NA
MYS,2014,1,0.332,0.396,0.611,0.786,0.533,0.519,0.707,NA,21339,NA,NA
MYS,2015,1,0.334,0.396,0.611,0.786,0.533,0.519,0.707,NA,22075,NA,NA
MYS,2016,1,0.334,0.396,0.611,0.786,0.533,0.519,0.707,NA,22687,NA,NA
MYS,2017,1,0.318,0.361,0.605,0.755,0.496,0.44,0.758,NA,NA,NA,NA
NAM,1960,0,0.061,0.124,0.195,0.099,0.205,0.396,0.15,3.127,3946,NA,NA
NAM,1961,0,0.066,0.124,0.205,0.099,0.205,0.396,0.15,3.224,3883,NA,NA
NAM,1962,0,0.067,0.124,0.207,0.099,0.205,0.396,0.15,3.321,4533,NA,NA
NAM,1963,0,0.067,0.124,0.207,0.099,0.205,0.396,0.15,3.418,4907,NA,NA
NAM,1964,0,0.067,0.124,0.207,0.099,0.205,0.396,0.141,3.516,5590,NA,NA
NAM,1965,0,0.069,0.124,0.208,0.099,0.205,0.396,0.149,3.613,5836,NA,NA
NAM,1966,0,0.075,0.124,0.211,0.099,0.205,0.396,0.135,3.71,5982,NA,NA
NAM,1967,0,0.075,0.118,0.211,0.099,0.205,0.396,0.113,3.807,5584,NA,NA
NAM,1968,0,0.075,0.118,0.211,0.099,0.205,0.396,0.116,3.904,5509,NA,NA
NAM,1969,0,0.075,0.118,0.211,0.099,0.205,0.396,0.129,4.001,5554,NA,NA
NAM,1970,0,0.07,0.118,0.206,0.099,0.193,0.396,0.129,4.098,5443,NA,NA
NAM,1971,0,0.068,0.118,0.202,0.099,0.193,0.396,0.129,4.207,5534,NA,NA
NAM,1972,0,0.067,0.119,0.202,0.099,0.193,0.396,0.129,4.316,5471,NA,NA
NAM,1973,0,0.067,0.119,0.202,0.099,0.193,0.396,0.129,4.424,5450,NA,NA
NAM,1974,0,0.07,0.119,0.205,0.099,0.193,0.396,0.129,4.533,5496,NA,NA
NAM,1975,0,0.072,0.124,0.212,0.099,0.193,0.396,0.129,4.642,5406,NA,NA
NAM,1976,0,0.075,0.15,0.205,0.099,0.193,0.396,0.129,4.751,5312,NA,NA
NAM,1977,0,0.074,0.154,0.205,0.164,0.193,0.396,0.15,4.859,5158,NA,NA
NAM,1978,0,0.076,0.161,0.209,0.165,0.19,0.396,0.137,4.968,5145,NA,NA
NAM,1979,0,0.077,0.161,0.22,0.165,0.19,0.508,0.137,5.077,5120,NA,NA
NAM,1980,0,0.095,0.295,0.261,0.227,0.277,0.419,0.215,5.186,5287,NA,NA
NAM,1981,0,0.094,0.278,0.261,0.227,0.277,0.419,0.215,5.302,5196,NA,NA
NAM,1982,0,0.094,0.278,0.261,0.227,0.277,0.419,0.215,5.419,4962,NA,NA
NAM,1983,0,0.075,0.289,0.261,0.227,0.277,0.526,0.215,5.536,4688,NA,NA
NAM,1984,0,0.072,0.295,0.261,0.227,0.277,0.526,0.215,5.653,4512,NA,NA
NAM,1985,0,0.084,0.377,0.261,0.227,0.277,0.409,0.219,5.77,4262,NA,NA
NAM,1986,0,0.084,0.377,0.261,0.227,0.277,0.409,0.219,5.887,4254,NA,NA
NAM,1987,0,0.087,0.373,0.261,0.227,0.277,0.409,0.219,6.004,5081,NA,NA
NAM,1988,0,0.084,0.373,0.256,0.227,0.277,0.404,0.219,6.121,5051,NA,NA
NAM,1989,0,0.182,0.393,0.494,0.26,0.277,0.4,0.318,6.238,4919,NA,NA
NAM,1990,2,0.543,0.832,0.88,0.823,0.882,0.253,0.784,6.355,4787,14.42,0
NAM,1991,2,0.607,0.86,0.88,0.874,0.882,0.245,0.915,6.309,4647,14.421,0
NAM,1992,2,0.619,0.86,0.88,0.874,0.882,0.245,0.915,6.263,4801,14.421,0
NAM,1993,2,0.619,0.86,0.88,0.874,0.882,0.245,0.915,6.216,4298,14.421,0
NAM,1994,2,0.623,0.86,0.88,0.874,0.882,0.245,0.915,6.17,4418,14.421,0
NAM,1995,2,0.674,0.86,0.882,0.874,0.882,0.245,0.915,6.124,4775,14.421,0
NAM,1996,2,0.674,0.86,0.882,0.874,0.882,0.245,0.915,6.078,4898,14.421,0
NAM,1997,2,0.674,0.86,0.882,0.874,0.882,0.245,0.915,6.032,4964,14.421,0
NAM,1998,2,0.674,0.86,0.882,0.874,0.882,0.245,0.915,5.986,5125,14.421,0
NAM,1999,2,0.673,0.86,0.882,0.874,0.882,0.245,0.887,5.939,5155,14.455,0
NAM,2000,3,0.676,0.861,0.888,0.874,0.912,0.245,0.889,5.893,5204,14.455,0
NAM,2001,3,0.673,0.861,0.885,0.874,0.912,0.245,0.91,5.916,5260,14.455,NA
NAM,2002,2,0.674,0.861,0.888,0.874,0.912,0.245,0.91,5.94,5377,14.455,NA
NAM,2003,3,0.679,0.861,0.902,0.874,0.912,0.245,0.91,5.963,5331,14.455,NA
NAM,2004,2,0.679,0.861,0.901,0.874,0.92,0.245,0.91,5.986,5719,14.455,NA
NAM,2005,2,0.675,0.861,0.898,0.874,0.923,0.245,0.91,6.01,6171,14.455,NA
NAM,2006,2,0.699,0.862,0.898,0.874,0.923,0.245,0.909,6.033,6725,14.455,NA
NAM,2007,2,0.693,0.862,0.898,0.875,0.923,0.245,0.909,6.056,6878,14.455,NA
NAM,2008,2,0.687,0.857,0.898,0.871,0.923,0.245,0.911,6.08,7499,14.455,NA
NAM,2009,2,0.686,0.86,0.898,0.871,0.923,0.245,0.915,6.103,7311,14.937,NA
NAM,2010,2,0.657,0.847,0.877,0.871,0.905,0.245,0.914,6.126,7440,14.937,NA
NAM,2011,2,0.634,0.841,0.877,0.871,0.905,0.245,0.914,NA,8203,NA,NA
NAM,2012,2,0.633,0.846,0.877,0.856,0.905,0.245,0.889,NA,9181,NA,NA
NAM,2013,2,0.66,0.859,0.888,0.836,0.915,0.167,0.909,NA,9512,NA,NA
NAM,2014,2,0.658,0.861,0.889,0.829,0.915,0.167,0.905,NA,11484,NA,NA
NAM,2015,2,0.724,0.861,0.884,0.829,0.915,0.167,0.905,NA,11850,NA,NA
NAM,2016,2,0.724,0.861,0.891,0.837,0.915,0.167,0.906,NA,11741,NA,NA
NAM,2017,2,0.736,0.89,0.891,0.754,0.943,0.166,0.899,NA,NA,NA,NA
NER,1960,1,0.162,0.162,0.197,0.592,0.155,0.742,0.363,0.07,1361,NA,0
NER,1961,1,0.219,0.18,0.196,0.592,0.155,0.742,0.363,0.077,1421,NA,0
NER,1962,1,0.211,0.18,0.144,0.592,0.145,0.742,0.363,0.084,1562,NA,0
NER,1963,1,0.217,0.189,0.154,0.592,0.154,0.742,0.363,0.091,1666,NA,0
NER,1964,1,0.219,0.197,0.154,0.592,0.159,0.742,0.363,0.098,1626,NA,0
NER,1965,0,0.216,0.197,0.139,0.592,0.117,0.742,0.363,0.105,1672,NA,0
NER,1966,0,0.208,0.222,0.095,0.592,0.127,0.742,0.358,0.112,1613,NA,0
NER,1967,0,0.211,0.222,0.095,0.592,0.141,0.742,0.358,0.119,1609,NA,0
NER,1968,0,0.208,0.222,0.099,0.592,0.108,0.742,0.358,0.126,1593,NA,0
NER,1969,0,0.208,0.222,0.096,0.592,0.12,0.742,0.358,0.133,1478,NA,0
NER,1970,0,0.207,0.226,0.098,0.603,0.14,0.741,0.354,0.14,1511,NA,0
NER,1971,0,0.208,0.226,0.092,0.605,0.145,0.741,0.354,0.165,1504,NA,0
NER,1972,0,0.208,0.226,0.094,0.608,0.146,0.741,0.354,0.19,1426,NA,0
NER,1973,0,0.208,0.226,0.105,0.608,0.163,0.741,0.354,0.215,1212,NA,0
NER,1974,0,0.127,0.214,0.089,0.607,0.163,0.417,0.287,0.24,1297,NA,0
NER,1975,0,0.102,0.206,0.097,0.662,0.141,0.382,0.408,0.265,1143,NA,0
NER,1976,0,0.1,0.206,0.093,0.662,0.164,0.382,0.408,0.29,1188,NA,0
NER,1977,0,0.102,0.206,0.087,0.716,0.147,0.382,0.408,0.315,1285,NA,0
NER,1978,0,0.102,0.206,0.092,0.655,0.17,0.382,0.408,0.34,1339,NA,0
NER,1979,0,0.097,0.189,0.087,0.655,0.183,0.382,0.408,0.365,1442,NA,0
NER,1980,0,0.1,0.211,0.087,0.654,0.183,0.422,0.447,0.39,1497,NA,0
NER,1981,0,0.1,0.211,0.087,0.654,0.183,0.422,0.447,0.427,1388,NA,0
NER,1982,0,0.102,0.211,0.086,0.654,0.197,0.422,0.447,0.464,1322,NA,0
NER,1983,0,0.102,0.211,0.086,0.654,0.201,0.422,0.447,0.501,1289,NA,0
NER,1984,0,0.105,0.217,0.086,0.654,0.201,0.422,0.447,0.538,971,NA,0
NER,1985,0,0.1,0.219,0.086,0.654,0.181,0.422,0.447,0.575,972,NA,0
NER,1986,0,0.102,0.213,0.092,0.654,0.168,0.422,0.447,0.612,1018,NA,0
NER,1987,0,0.107,0.245,0.097,0.654,0.222,0.709,0.447,0.649,966,NA,0
NER,1988,0,0.126,0.37,0.115,0.693,0.356,0.75,0.547,0.686,932,NA,0
NER,1989,1,0.164,0.657,0.116,0.693,0.323,0.743,0.633,0.723,898,NA,0
NER,1990,1,0.378,0.737,0.455,0.786,0.599,0.593,0.698,0.76,897,7.069,0
NER,1991,1,0.427,0.801,0.592,0.786,0.583,0.572,0.766,0.787,886,7.069,0
NER,1992,1,0.366,0.786,0.618,0.786,0.667,0.588,0.772,0.814,800,7.069,0
NER,1993,2,0.503,0.838,0.685,0.783,0.689,0.632,0.772,0.841,775,7.069,0
NER,1994,2,0.573,0.842,0.704,0.783,0.687,0.632,0.772,0.868,774,7.069,0
NER,1995,2,0.561,0.851,0.701,0.783,0.679,0.632,0.761,0.895,728,7.069,0
NER,1996,1,0.327,0.808,0.691,0.778,0.591,0.71,0.761,0.922,690,7.069,0
NER,1997,1,0.42,0.834,0.645,0.737,0.577,0.696,0.763,0.949,677,7.069,0
NER,1998,1,0.417,0.834,0.641,0.737,0.56,0.696,0.763,0.976,729,7.069,0
NER,1999,1,0.31,0.828,0.638,0.737,0.622,0.564,0.696,1.003,716,7.069,0
NER,2000,2,0.548,0.846,0.787,0.763,0.834,0.644,0.843,1.03,669,7.069,0
NER,2001,2,0.572,0.845,0.808,0.763,0.847,0.644,0.843,1.058,708,7.069,NA
NER,2002,2,0.572,0.852,0.791,0.763,0.846,0.644,0.843,1.086,721,7.069,NA
NER,2003,2,0.566,0.864,0.807,0.763,0.841,0.644,0.843,1.114,748,7.069,NA
NER,2004,2,0.573,0.86,0.808,0.763,0.84,0.644,0.843,1.142,696,7.069,NA
NER,2005,2,0.608,0.831,0.801,0.763,0.819,0.644,0.843,1.17,704,7.069,NA
NER,2006,2,0.615,0.837,0.805,0.763,0.846,0.644,0.843,1.198,722,7.069,NA
NER,2007,2,0.618,0.834,0.805,0.763,0.858,0.644,0.843,1.226,715,7.069,NA
NER,2008,2,0.624,0.843,0.807,0.763,0.831,0.644,0.847,1.254,748,7.069,NA
NER,2009,1,0.445,0.82,0.802,0.741,0.788,0.727,0.847,1.282,761,7.069,NA
NER,2010,0,0.265,0.858,0.746,0.818,0.84,0.669,0.86,1.31,855,7.069,NA
NER,2011,2,0.578,0.866,0.832,0.836,0.851,0.686,0.86,NA,799,NA,NA
NER,2012,2,0.65,0.858,0.845,0.814,0.852,0.654,0.814,NA,845,NA,NA
NER,2013,2,0.639,0.855,0.864,0.838,0.947,0.716,0.842,NA,859,NA,NA
NER,2014,2,0.632,0.863,0.853,0.836,0.945,0.716,0.812,NA,893,NA,NA
